1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.0253886793028326,0.499920580934417,0.75989709130642,NaN,NaN,NaN,NaN,NaN,NaN
1,0.725986646722406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.680796450077677,0.742941249459322,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.531012545142632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.437775232715568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.324785985905146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.386920459800566,0.511216766440058,0.850301384373722,NaN,NaN,NaN,NaN,NaN,NaN
1,0.963304854571646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.12136722939984,0.567763011519277,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.810746593792872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.392568557863626,0.663841221827154,0.909623409539627,NaN,NaN,NaN,NaN,NaN,NaN
1,0.505568746434904,0.771193261738827,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.087522504778771,0.596020444340947,0.963304854571646,NaN,NaN,NaN,NaN,NaN,NaN
1,0.271126416781022,0.887020140717417,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.200589514366866,0.638411169949055,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.172271141059239,0.872897187722915,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.703388826503962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.240059173284882,0.67514833563679,0.949170982803513,NaN,NaN,NaN,NaN,NaN,NaN
1,0.697740726857332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.629936317625149,0.929400212982837,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.0536342508729311,0.607327562730679,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.223109448197417,0.742941249459322,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.178176012616771,0.361501301579302,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.33608216764947,0.898321769064172,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.0140802987826318,0.920925338661587,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.149658868672207,0.531012545142632,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.545161115187688,0.663841221827154,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.00279831366570041,0.426468108673018,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.110125897995773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.785316224497598,0.841824507309401,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.0988186885143974,0.415160835893881,0.974578759656857,NaN,NaN,NaN,NaN,NaN,NaN
